Group,ID,task,profile,selected,tax,emperor,immigrants,childcare,party,age_candidate,gender_candidate,status,temp_Abe
T2_Right,R_3dR4xGwe8vWSdFK,3,2,1,disagree,approve,refuse,not improve,CDP,70,male,incumbent,0
T2_Right,R_3dR4xGwe8vWSdFK,4,1,1,disagree,deny,accept,improve,CDP,70,male,challenger,0
T2_Right,R_3dR4xGwe8vWSdFK,4,2,0,disagree,deny,refuse,not improve,CDP,70,male,challenger,0
T2_Right,R_3dR4xGwe8vWSdFK,5,1,1,agree,approve,accept,not improve,LDP,30,female,incumbent,0
T2_Right,R_3dR4xGwe8vWSdFK,5,2,0,disagree,approve,accept,not improve,LDP,30,female,incumbent,0
T3_Right,R_3dSW75se40y10e1,1,1,0,agree,deny,accept,improve,Komeito,40,female,incumbent,62
T3_Right,R_3dSW75se40y10e1,1,2,1,disagree,approve,refuse,not improve,LDP,40,female,incumbent,62
T3_Right,R_3dSW75se40y10e1,2,1,0,disagree,deny,refuse,not improve,JCP,70,female,incumbent,62
T3_Right,R_3dSW75se40y10e1,2,2,1,disagree,deny,accept,not improve,CDP,70,female,incumbent,62
T3_Right,R_3dSW75se40y10e1,3,1,1,disagree,deny,accept,not improve,JCP,50,female,incumbent,62
T3_Right,R_3dSW75se40y10e1,3,2,0,agree,deny,refuse,improve,Komeito,50,female,incumbent,62
T3_Right,R_3dSW75se40y10e1,4,1,1,disagree,approve,accept,improve,JCP,40,female,incumbent,62
T3_Right,R_3dSW75se40y10e1,4,2,0,disagree,deny,accept,not improve,JCP,40,female,incumbent,62
T3_Right,R_3dSW75se40y10e1,5,1,0,disagree,deny,accept,not improve,JCP,70,female,challenger,62
T3_Right,R_3dSW75se40y10e1,5,2,1,disagree,deny,accept,improve,LDP,70,female,challenger,62
T3_Right,R_3DtCBkrN8CYkr9o,1,1,1,disagree,deny,accept,improve,LDP,30,male,challenger,76
T3_Right,R_3DtCBkrN8CYkr9o,1,2,0,agree,deny,accept,not improve,CDP,30,male,challenger,76
T3_Right,R_3DtCBkrN8CYkr9o,2,1,1,disagree,approve,refuse,improve,LDP,40,male,challenger,76
T3_Right,R_3DtCBkrN8CYkr9o,2,2,0,agree,approve,refuse,not improve,Komeito,40,male,challenger,76
T3_Right,R_3DtCBkrN8CYkr9o,3,1,0,agree,deny,accept,improve,Komeito,30,female,incumbent,76
T3_Right,R_3DtCBkrN8CYkr9o,3,2,1,agree,deny,refuse,not improve,LDP,30,female,incumbent,76
T3_Right,R_3DtCBkrN8CYkr9o,4,1,0,agree,deny,accept,not improve,JCP,50,female,incumbent,76
T3_Right,R_3DtCBkrN8CYkr9o,4,2,1,disagree,deny,accept,not improve,LDP,50,female,incumbent,76
T3_Right,R_3DtCBkrN8CYkr9o,5,1,0,agree,deny,accept,improve,CDP,70,female,incumbent,76
T3_Right,R_3DtCBkrN8CYkr9o,5,2,1,agree,deny,refuse,improve,CDP,70,female,incumbent,76
T1_Right,R_3DuA1BUHzzcYFEP,1,1,1,agree,deny,accept,improve,LDP,30,male,challenger,10
T1_Right,R_3DuA1BUHzzcYFEP,1,2,0,disagree,deny,accept,not improve,CDP,30,male,challenger,10
T1_Right,R_3DuA1BUHzzcYFEP,2,1,1,agree,approve,refuse,not improve,JCP,30,male,challenger,10
T1_Right,R_3DuA1BUHzzcYFEP,2,2,0,disagree,deny,refuse,improve,JCP,30,male,challenger,10
T1_Right,R_3DuA1BUHzzcYFEP,3,1,1,agree,deny,accept,improve,CDP,30,female,challenger,10
T1_Right,R_3DuA1BUHzzcYFEP,3,2,0,disagree,approve,accept,improve,CDP,30,female,challenger,10
T1_Right,R_3DuA1BUHzzcYFEP,4,1,1,disagree,approve,accept,improve,JCP,30,male,incumbent,10
T1_Right,R_3DuA1BUHzzcYFEP,4,2,0,disagree,approve,accept,not improve,Komeito,30,male,incumbent,10
T1_Right,R_3DuA1BUHzzcYFEP,5,1,1,agree,approve,refuse,not improve,JCP,60,male,challenger,10
T1_Right,R_3DuA1BUHzzcYFEP,5,2,0,agree,approve,refuse,not improve,CDP,60,male,challenger,10
Control,R_3dVXmTM3Iz714dK,1,1,1,agree,approve,refuse,improve,LDP,50,female,challenger,0
Control,R_3dVXmTM3Iz714dK,1,2,0,agree,deny,accept,improve,LDP,50,female,challenger,0
Control,R_3dVXmTM3Iz714dK,2,1,0,agree,deny,refuse,improve,JCP,70,female,incumbent,0
Control,R_3dVXmTM3Iz714dK,2,2,1,agree,approve,accept,improve,CDP,70,female,incumbent,0
Control,R_3dVXmTM3Iz714dK,3,1,0,disagree,approve,refuse,not improve,LDP,30,male,challenger,0
Control,R_3dVXmTM3Iz714dK,3,2,1,agree,deny,refuse,improve,JCP,30,male,challenger,0
Control,R_3dVXmTM3Iz714dK,4,1,1,disagree,deny,accept,improve,Komeito,70,female,incumbent,0
Control,R_3dVXmTM3Iz714dK,4,2,0,agree,approve,refuse,not improve,Komeito,70,female,incumbent,0
Control,R_3dVXmTM3Iz714dK,5,1,0,disagree,approve,refuse,not improve,Komeito,70,female,incumbent,0
Control,R_3dVXmTM3Iz714dK,5,2,1,disagree,approve,refuse,not improve,LDP,70,female,incumbent,0
T2,R_3dWx3HTZ5hpL1ty,1,1,1,disagree,approve,accept,improve,JCP,30,female,challenger,2
T2,R_3dWx3HTZ5hpL1ty,1,2,0,disagree,deny,accept,not improve,JCP,30,female,challenger,2
T2,R_3dWx3HTZ5hpL1ty,2,1,1,agree,deny,refuse,improve,Komeito,30,female,challenger,2
T2,R_3dWx3HTZ5hpL1ty,2,2,0,agree,deny,accept,improve,Komeito,30,female,challenger,2
T2,R_3dWx3HTZ5hpL1ty,3,1,0,disagree,approve,accept,improve,Komeito,70,male,incumbent,2
T2,R_3dWx3HTZ5hpL1ty,3,2,1,disagree,approve,refuse,not improve,LDP,70,male,incumbent,2
T2,R_3dWx3HTZ5hpL1ty,4,1,1,disagree,approve,refuse,not improve,JCP,40,female,incumbent,2
T2,R_3dWx3HTZ5hpL1ty,4,2,0,agree,deny,refuse,not improve,JCP,40,female,incumbent,2
T2,R_3dWx3HTZ5hpL1ty,5,1,1,agree,deny,refuse,improve,CDP,60,female,incumbent,2
T2,R_3dWx3HTZ5hpL1ty,5,2,0,disagree,approve,accept,not improve,CDP,60,female,incumbent,2
T3_Left,R_3dX08cqUFDUAI5O,1,1,1,agree,approve,accept,not improve,Komeito,60,female,incumbent,0
T3_Left,R_3dX08cqUFDUAI5O,1,2,0,agree,approve,accept,improve,LDP,60,female,incumbent,0
T3_Left,R_3dX08cqUFDUAI5O,2,1,0,agree,deny,refuse,improve,Komeito,60,female,incumbent,0
T3_Left,R_3dX08cqUFDUAI5O,2,2,1,disagree,deny,accept,improve,CDP,60,female,incumbent,0
T3_Left,R_3dX08cqUFDUAI5O,3,1,1,disagree,deny,accept,not improve,Komeito,30,male,incumbent,0
T3_Left,R_3dX08cqUFDUAI5O,3,2,0,agree,deny,refuse,not improve,LDP,30,male,incumbent,0
T3_Left,R_3dX08cqUFDUAI5O,4,1,1,disagree,approve,refuse,not improve,CDP,50,male,challenger,0
T3_Left,R_3dX08cqUFDUAI5O,4,2,0,disagree,approve,accept,not improve,LDP,50,male,challenger,0
T3_Left,R_3dX08cqUFDUAI5O,5,1,1,disagree,deny,accept,improve,CDP,40,male,incumbent,0
T3_Left,R_3dX08cqUFDUAI5O,5,2,0,disagree,deny,accept,improve,LDP,40,male,incumbent,0
Control,R_3dXMcab9khTH6Xa,1,1,1,agree,deny,refuse,not improve,CDP,60,male,challenger,30
Control,R_3dXMcab9khTH6Xa,1,2,0,agree,deny,accept,not improve,LDP,60,male,challenger,30
Control,R_3dXMcab9khTH6Xa,2,1,0,disagree,approve,accept,not improve,JCP,70,male,incumbent,30
Control,R_3dXMcab9khTH6Xa,2,2,1,agree,deny,refuse,improve,Komeito,70,male,incumbent,30
Control,R_3dXMcab9khTH6Xa,3,1,0,agree,deny,accept,improve,Komeito,60,female,incumbent,30
Control,R_3dXMcab9khTH6Xa,3,2,1,disagree,deny,refuse,not improve,JCP,60,female,incumbent,30
Control,R_3dXMcab9khTH6Xa,4,1,0,disagree,deny,accept,improve,CDP,40,female,incumbent,30
Control,R_3dXMcab9khTH6Xa,4,2,1,disagree,approve,refuse,not improve,CDP,40,female,incumbent,30
Control,R_3dXMcab9khTH6Xa,5,1,0,agree,approve,refuse,not improve,LDP,40,female,incumbent,30
Control,R_3dXMcab9khTH6Xa,5,2,1,disagree,deny,refuse,improve,JCP,40,female,incumbent,30
T3_Right,R_3DYazpPwjxVYi7n,1,1,1,disagree,deny,accept,improve,LDP,70,male,incumbent,40
T3_Right,R_3DYazpPwjxVYi7n,1,2,0,disagree,approve,accept,not improve,CDP,70,male,incumbent,40
T3_Right,R_3DYazpPwjxVYi7n,2,1,0,disagree,approve,refuse,improve,CDP,40,male,challenger,40
T3_Right,R_3DYazpPwjxVYi7n,2,2,1,agree,approve,accept,improve,Komeito,40,male,challenger,40
T3_Right,R_3DYazpPwjxVYi7n,3,1,1,agree,approve,refuse,improve,JCP,50,female,challenger,40
T3_Right,R_3DYazpPwjxVYi7n,3,2,0,agree,approve,accept,not improve,CDP,50,female,challenger,40
T3_Right,R_3DYazpPwjxVYi7n,4,1,0,agree,deny,refuse,not improve,JCP,60,male,challenger,40
T3_Right,R_3DYazpPwjxVYi7n,4,2,1,agree,deny,accept,not improve,JCP,60,male,challenger,40
T3_Right,R_3DYazpPwjxVYi7n,5,1,0,agree,deny,refuse,improve,JCP,50,female,incumbent,40
T3_Right,R_3DYazpPwjxVYi7n,5,2,1,agree,approve,refuse,improve,Komeito,50,female,incumbent,40
T2_Left,R_3dYXW9bChLLZgfm,1,1,0,agree,approve,accept,not improve,LDP,70,female,challenger,50
T2_Left,R_3dYXW9bChLLZgfm,1,2,1,disagree,deny,refuse,improve,LDP,70,female,challenger,50
T2_Left,R_3dYXW9bChLLZgfm,2,1,0,disagree,approve,accept,not improve,JCP,50,male,incumbent,50
T2_Left,R_3dYXW9bChLLZgfm,2,2,1,disagree,deny,accept,improve,LDP,50,male,incumbent,50
T2_Left,R_3dYXW9bChLLZgfm,3,1,1,disagree,approve,accept,improve,CDP,70,male,incumbent,50
T2_Left,R_3dYXW9bChLLZgfm,3,2,0,agree,approve,refuse,improve,Komeito,70,male,incumbent,50
T2_Left,R_3dYXW9bChLLZgfm,4,1,0,agree,approve,accept,not improve,CDP,50,female,challenger,50
T2_Left,R_3dYXW9bChLLZgfm,4,2,1,agree,approve,accept,not improve,LDP,50,female,challenger,50
T2_Left,R_3dYXW9bChLLZgfm,5,1,1,disagree,deny,refuse,not improve,LDP,70,female,challenger,50
T2_Left,R_3dYXW9bChLLZgfm,5,2,0,agree,approve,refuse,improve,CDP,70,female,challenger,50
Control,R_3e1UfALfvUF0zJT,1,1,1,agree,deny,refuse,not improve,Komeito,40,female,challenger,5
Control,R_3e1UfALfvUF0zJT,1,2,0,agree,deny,refuse,improve,LDP,40,female,challenger,5
Control,R_3e1UfALfvUF0zJT,2,1,1,agree,approve,refuse,improve,JCP,50,female,challenger,5
Control,R_3e1UfALfvUF0zJT,2,2,0,agree,deny,accept,not improve,JCP,50,female,challenger,5
Control,R_3e1UfALfvUF0zJT,3,1,0,agree,approve,accept,not improve,CDP,60,female,incumbent,5
Control,R_3e1UfALfvUF0zJT,3,2,1,agree,approve,accept,improve,Komeito,60,female,incumbent,5
Control,R_3e1UfALfvUF0zJT,4,1,1,agree,deny,accept,improve,JCP,60,female,incumbent,5
Control,R_3e1UfALfvUF0zJT,4,2,0,disagree,approve,accept,improve,Komeito,60,female,incumbent,5
Control,R_3e1UfALfvUF0zJT,5,1,0,agree,deny,refuse,not improve,LDP,60,female,incumbent,5
Control,R_3e1UfALfvUF0zJT,5,2,1,agree,approve,refuse,improve,LDP,60,female,incumbent,5
T2_Right,R_3e2eSWM2PJGDRqb,1,1,0,disagree,deny,accept,improve,JCP,50,female,challenger,82
T2_Right,R_3e2eSWM2PJGDRqb,1,2,1,disagree,deny,refuse,improve,Komeito,50,female,challenger,82
T2_Right,R_3e2eSWM2PJGDRqb,2,1,1,disagree,approve,refuse,improve,JCP,50,male,incumbent,82
T2_Right,R_3e2eSWM2PJGDRqb,2,2,0,disagree,deny,accept,not improve,CDP,50,male,incumbent,82
T2_Right,R_3e2eSWM2PJGDRqb,3,1,1,agree,deny,refuse,not improve,LDP,50,female,challenger,82
T2_Right,R_3e2eSWM2PJGDRqb,3,2,0,disagree,approve,refuse,not improve,CDP,50,female,challenger,82
T2_Right,R_3e2eSWM2PJGDRqb,4,1,1,agree,approve,accept,improve,CDP,30,male,challenger,82
T2_Right,R_3e2eSWM2PJGDRqb,4,2,0,disagree,deny,accept,not improve,CDP,30,male,challenger,82
T2_Right,R_3e2eSWM2PJGDRqb,5,1,1,disagree,approve,accept,not improve,LDP,40,male,challenger,82
T2_Right,R_3e2eSWM2PJGDRqb,5,2,0,disagree,approve,refuse,improve,CDP,40,male,challenger,82
T1_Left,R_3e4YwvAgDN5Rven,1,1,1,agree,approve,refuse,improve,JCP,70,male,challenger,10
T1_Left,R_3e4YwvAgDN5Rven,1,2,0,disagree,approve,refuse,not improve,LDP,70,male,challenger,10
T1_Left,R_3e4YwvAgDN5Rven,2,1,1,agree,approve,refuse,improve,CDP,70,male,incumbent,10
T1_Left,R_3e4YwvAgDN5Rven,2,2,0,agree,approve,accept,not improve,CDP,70,male,incumbent,10
T1_Left,R_3e4YwvAgDN5Rven,3,1,1,agree,approve,accept,improve,JCP,30,male,challenger,10
T1_Left,R_3e4YwvAgDN5Rven,3,2,0,disagree,approve,refuse,improve,CDP,30,male,challenger,10
T1_Left,R_3e4YwvAgDN5Rven,4,1,0,disagree,approve,refuse,improve,CDP,60,male,challenger,10
T1_Left,R_3e4YwvAgDN5Rven,4,2,1,agree,approve,refuse,improve,CDP,60,male,challenger,10
T1_Left,R_3e4YwvAgDN5Rven,5,1,0,agree,approve,refuse,not improve,Komeito,50,male,challenger,10
T1_Left,R_3e4YwvAgDN5Rven,5,2,1,disagree,approve,accept,not improve,CDP,50,male,challenger,10
Control,R_3E6WWCM8kEB3FPH,1,1,0,agree,deny,accept,not improve,CDP,40,female,challenger,45
Control,R_3E6WWCM8kEB3FPH,1,2,1,agree,approve,refuse,improve,JCP,40,female,challenger,45
Control,R_3E6WWCM8kEB3FPH,2,1,1,agree,deny,refuse,not improve,LDP,50,male,challenger,45
Control,R_3E6WWCM8kEB3FPH,2,2,0,agree,deny,refuse,not improve,JCP,50,male,challenger,45
Control,R_3E6WWCM8kEB3FPH,3,1,1,agree,deny,accept,not improve,JCP,50,male,challenger,45
Control,R_3E6WWCM8kEB3FPH,3,2,0,disagree,deny,accept,not improve,Komeito,50,male,challenger,45
Control,R_3E6WWCM8kEB3FPH,4,1,0,agree,deny,accept,improve,JCP,50,male,challenger,45
Control,R_3E6WWCM8kEB3FPH,4,2,1,disagree,deny,accept,improve,JCP,50,male,challenger,45
Control,R_3E6WWCM8kEB3FPH,5,1,1,agree,approve,refuse,not improve,LDP,60,female,incumbent,45
Control,R_3E6WWCM8kEB3FPH,5,2,0,agree,approve,accept,not improve,LDP,60,female,incumbent,45
T3_Left,R_3e9tib5MHXaD4go,1,1,0,disagree,deny,refuse,improve,LDP,40,male,challenger,60
T3_Left,R_3e9tib5MHXaD4go,1,2,1,disagree,approve,accept,improve,LDP,40,male,challenger,60
T3_Left,R_3e9tib5MHXaD4go,2,1,1,disagree,approve,accept,not improve,CDP,50,male,incumbent,60
T3_Left,R_3e9tib5MHXaD4go,2,2,0,disagree,approve,accept,improve,CDP,50,male,incumbent,60
T3_Left,R_3e9tib5MHXaD4go,3,1,0,disagree,deny,refuse,improve,Komeito,70,female,challenger,60
T3_Left,R_3e9tib5MHXaD4go,3,2,1,disagree,approve,refuse,not improve,JCP,70,female,challenger,60
T3_Left,R_3e9tib5MHXaD4go,4,1,1,agree,approve,refuse,improve,CDP,70,female,challenger,60
T3_Left,R_3e9tib5MHXaD4go,4,2,0,disagree,approve,refuse,improve,CDP,70,female,challenger,60
T3_Left,R_3e9tib5MHXaD4go,5,1,1,agree,deny,refuse,not improve,LDP,70,male,challenger,60
T3_Left,R_3e9tib5MHXaD4go,5,2,0,disagree,deny,refuse,improve,Komeito,70,male,challenger,60
T1_Left,R_3e9vPKaNSG3yZO5,1,1,1,agree,deny,refuse,not improve,CDP,60,male,challenger,70
T1_Left,R_3e9vPKaNSG3yZO5,1,2,0,disagree,approve,accept,improve,CDP,60,male,challenger,70
T1_Left,R_3e9vPKaNSG3yZO5,2,1,1,agree,deny,accept,not improve,LDP,60,female,incumbent,70
T1_Left,R_3e9vPKaNSG3yZO5,2,2,0,disagree,approve,refuse,not improve,Komeito,60,female,incumbent,70
T1_Left,R_3e9vPKaNSG3yZO5,3,1,0,agree,approve,refuse,not improve,Komeito,30,male,challenger,70
T1_Left,R_3e9vPKaNSG3yZO5,3,2,1,disagree,approve,accept,not improve,LDP,30,male,challenger,70
T1_Left,R_3e9vPKaNSG3yZO5,4,1,1,agree,deny,refuse,not improve,LDP,60,female,incumbent,70
T1_Left,R_3e9vPKaNSG3yZO5,4,2,0,agree,approve,accept,improve,LDP,60,female,incumbent,70
T1_Left,R_3e9vPKaNSG3yZO5,5,1,1,agree,deny,accept,not improve,LDP,40,male,challenger,70
T1_Left,R_3e9vPKaNSG3yZO5,5,2,0,disagree,approve,accept,improve,JCP,40,male,challenger,70
T1,R_3E9WBOouEBxLIUj,1,1,1,agree,deny,accept,not improve,Komeito,50,female,incumbent,46
T1,R_3E9WBOouEBxLIUj,1,2,0,disagree,deny,refuse,improve,CDP,50,female,incumbent,46
T1,R_3E9WBOouEBxLIUj,2,1,1,disagree,deny,accept,improve,CDP,30,female,challenger,46
T1,R_3E9WBOouEBxLIUj,2,2,0,agree,deny,refuse,improve,JCP,30,female,challenger,46
T1,R_3E9WBOouEBxLIUj,3,1,0,agree,deny,accept,improve,CDP,70,male,incumbent,46
T1,R_3E9WBOouEBxLIUj,3,2,1,disagree,approve,refuse,not improve,CDP,70,male,incumbent,46
T1,R_3E9WBOouEBxLIUj,4,1,0,disagree,deny,accept,improve,JCP,60,male,challenger,46
T1,R_3E9WBOouEBxLIUj,4,2,1,disagree,approve,refuse,improve,LDP,60,male,challenger,46
T1,R_3E9WBOouEBxLIUj,5,1,1,disagree,deny,refuse,not improve,LDP,50,female,challenger,46
T1,R_3E9WBOouEBxLIUj,5,2,0,disagree,approve,accept,not improve,Komeito,50,female,challenger,46
T1,R_3eaFEcfJ6msZMzz,1,1,1,agree,deny,refuse,improve,LDP,30,male,challenger,40
T1,R_3eaFEcfJ6msZMzz,1,2,0,disagree,deny,refuse,improve,JCP,30,male,challenger,40
T1,R_3eaFEcfJ6msZMzz,2,1,1,disagree,deny,accept,not improve,CDP,30,male,challenger,40
T1,R_3eaFEcfJ6msZMzz,2,2,0,agree,approve,refuse,improve,JCP,30,male,challenger,40
T1,R_3eaFEcfJ6msZMzz,3,1,0,disagree,approve,accept,not improve,CDP,50,female,challenger,40
T1,R_3eaFEcfJ6msZMzz,3,2,1,agree,deny,accept,not improve,CDP,50,female,challenger,40
T1,R_3eaFEcfJ6msZMzz,4,1,1,agree,approve,refuse,not improve,Komeito,40,female,incumbent,40
T1,R_3eaFEcfJ6msZMzz,4,2,0,agree,approve,refuse,improve,CDP,40,female,incumbent,40
T1,R_3eaFEcfJ6msZMzz,5,1,1,agree,deny,accept,not improve,JCP,60,female,challenger,40
T1,R_3eaFEcfJ6msZMzz,5,2,0,disagree,deny,accept,not improve,CDP,60,female,challenger,40
T3_Left,R_3EAL65IVIIBYj3M,1,1,0,agree,approve,accept,improve,CDP,30,male,challenger,54
T3_Left,R_3EAL65IVIIBYj3M,1,2,1,disagree,approve,accept,improve,Komeito,30,male,challenger,54
T3_Left,R_3EAL65IVIIBYj3M,2,1,0,agree,approve,accept,not improve,Komeito,60,female,incumbent,54
T3_Left,R_3EAL65IVIIBYj3M,2,2,1,agree,approve,accept,not improve,CDP,60,female,incumbent,54
T3_Left,R_3EAL65IVIIBYj3M,3,1,0,agree,approve,refuse,improve,JCP,40,male,challenger,54
T3_Left,R_3EAL65IVIIBYj3M,3,2,1,disagree,deny,accept,improve,LDP,40,male,challenger,54
T3_Left,R_3EAL65IVIIBYj3M,4,1,0,agree,approve,accept,improve,Komeito,30,male,incumbent,54
T3_Left,R_3EAL65IVIIBYj3M,4,2,1,disagree,approve,refuse,not improve,CDP,30,male,incumbent,54
T3_Left,R_3EAL65IVIIBYj3M,5,1,1,disagree,deny,accept,improve,CDP,70,female,incumbent,54
T3_Left,R_3EAL65IVIIBYj3M,5,2,0,disagree,deny,accept,not improve,CDP,70,female,incumbent,54
T1,R_3EaQddrvG679I1v,1,1,0,disagree,approve,accept,improve,LDP,50,female,incumbent,51
T1,R_3EaQddrvG679I1v,1,2,1,agree,approve,refuse,improve,Komeito,50,female,incumbent,51
T1,R_3EaQddrvG679I1v,2,1,1,disagree,approve,accept,not improve,CDP,40,female,challenger,51
T1,R_3EaQddrvG679I1v,2,2,0,disagree,approve,accept,not improve,JCP,40,female,challenger,51
T1,R_3EaQddrvG679I1v,3,1,0,agree,deny,accept,improve,CDP,40,female,incumbent,51
T1,R_3EaQddrvG679I1v,3,2,1,disagree,approve,refuse,improve,JCP,40,female,incumbent,51
T1,R_3EaQddrvG679I1v,4,1,1,agree,approve,refuse,improve,CDP,40,female,challenger,51
T1,R_3EaQddrvG679I1v,4,2,0,disagree,deny,accept,improve,CDP,40,female,challenger,51
T1,R_3EaQddrvG679I1v,5,1,0,disagree,deny,accept,improve,Komeito,60,female,incumbent,51
T1,R_3EaQddrvG679I1v,5,2,1,agree,approve,accept,improve,JCP,60,female,incumbent,51
T3_Left,R_3eaSz2Z17KDmhJ7,1,1,0,disagree,deny,refuse,improve,LDP,50,male,challenger,75
T3_Left,R_3eaSz2Z17KDmhJ7,1,2,1,disagree,deny,refuse,improve,LDP,50,male,challenger,75
T3_Left,R_3eaSz2Z17KDmhJ7,2,1,0,disagree,approve,refuse,improve,Komeito,60,male,challenger,75
T3_Left,R_3eaSz2Z17KDmhJ7,2,2,1,agree,deny,refuse,not improve,Komeito,60,male,challenger,75
T3_Left,R_3eaSz2Z17KDmhJ7,3,1,0,disagree,deny,refuse,not improve,Komeito,70,male,incumbent,75
T3_Left,R_3eaSz2Z17KDmhJ7,3,2,1,agree,approve,accept,not improve,JCP,70,male,incumbent,75
T3_Left,R_3eaSz2Z17KDmhJ7,4,1,0,disagree,deny,refuse,improve,Komeito,70,female,challenger,75
T3_Left,R_3eaSz2Z17KDmhJ7,4,2,1,agree,approve,accept,improve,Komeito,70,female,challenger,75
T3_Left,R_3eaSz2Z17KDmhJ7,5,1,1,disagree,deny,accept,improve,Komeito,30,female,incumbent,75
T3_Left,R_3eaSz2Z17KDmhJ7,5,2,0,agree,approve,refuse,improve,JCP,30,female,incumbent,75
T2_Left,R_3eaxLTY71HbveJ1,1,1,0,disagree,approve,accept,not improve,CDP,30,female,incumbent,90
T2_Left,R_3eaxLTY71HbveJ1,1,2,1,disagree,deny,refuse,not improve,LDP,30,female,incumbent,90
T2_Left,R_3eaxLTY71HbveJ1,2,1,1,agree,approve,refuse,not improve,Komeito,70,male,incumbent,90
T2_Left,R_3eaxLTY71HbveJ1,2,2,0,disagree,approve,refuse,improve,JCP,70,male,incumbent,90
T2_Left,R_3eaxLTY71HbveJ1,3,1,1,agree,approve,accept,not improve,Komeito,60,male,incumbent,90
T2_Left,R_3eaxLTY71HbveJ1,3,2,0,disagree,deny,accept,improve,CDP,60,male,incumbent,90
T2_Left,R_3eaxLTY71HbveJ1,4,1,1,disagree,approve,accept,improve,Komeito,60,male,incumbent,90
T2_Left,R_3eaxLTY71HbveJ1,4,2,0,disagree,deny,refuse,improve,JCP,60,male,incumbent,90
T2_Left,R_3eaxLTY71HbveJ1,5,1,1,disagree,deny,refuse,not improve,CDP,70,female,incumbent,90
T2_Left,R_3eaxLTY71HbveJ1,5,2,0,disagree,deny,refuse,not improve,CDP,70,female,incumbent,90
T2_Left,R_3Eb5cMq8HlNRHjm,1,1,1,agree,approve,accept,not improve,Komeito,30,male,challenger,56
T2_Left,R_3Eb5cMq8HlNRHjm,1,2,0,disagree,deny,accept,improve,LDP,30,male,challenger,56
T2_Left,R_3Eb5cMq8HlNRHjm,2,1,0,disagree,deny,accept,improve,CDP,30,male,incumbent,56
T2_Left,R_3Eb5cMq8HlNRHjm,2,2,1,agree,approve,accept,improve,CDP,30,male,incumbent,56
T2_Left,R_3Eb5cMq8HlNRHjm,3,1,0,disagree,deny,accept,not improve,CDP,30,male,incumbent,56
T2_Left,R_3Eb5cMq8HlNRHjm,3,2,1,agree,approve,refuse,not improve,CDP,30,male,incumbent,56
T2_Left,R_3Eb5cMq8HlNRHjm,4,1,0,agree,approve,refuse,improve,JCP,50,male,incumbent,56
T2_Left,R_3Eb5cMq8HlNRHjm,4,2,1,disagree,approve,accept,not improve,LDP,50,male,incumbent,56
T2_Left,R_3Eb5cMq8HlNRHjm,5,1,0,disagree,deny,refuse,not improve,Komeito,70,female,challenger,56
T2_Left,R_3Eb5cMq8HlNRHjm,5,2,1,agree,approve,accept,not improve,LDP,70,female,challenger,56
T1_Left,R_3Eb99KHzYDlr6p9,1,1,1,disagree,deny,accept,not improve,CDP,30,male,challenger,0
T1_Left,R_3Eb99KHzYDlr6p9,1,2,0,agree,approve,accept,not improve,CDP,30,male,challenger,0
T1_Left,R_3Eb99KHzYDlr6p9,2,1,0,agree,deny,refuse,improve,CDP,40,male,incumbent,0
T1_Left,R_3Eb99KHzYDlr6p9,2,2,1,agree,deny,accept,improve,JCP,40,male,incumbent,0
T1_Left,R_3Eb99KHzYDlr6p9,3,1,1,agree,deny,accept,improve,CDP,40,female,incumbent,0
T1_Left,R_3Eb99KHzYDlr6p9,3,2,0,disagree,approve,accept,improve,LDP,40,female,incumbent,0
T1_Left,R_3Eb99KHzYDlr6p9,4,1,1,disagree,deny,accept,improve,CDP,30,male,challenger,0
T1_Left,R_3Eb99KHzYDlr6p9,4,2,0,agree,approve,accept,not improve,Komeito,30,male,challenger,0
T1_Left,R_3Eb99KHzYDlr6p9,5,1,0,disagree,deny,refuse,not improve,CDP,30,male,incumbent,0
T1_Left,R_3Eb99KHzYDlr6p9,5,2,1,disagree,deny,refuse,improve,JCP,30,male,incumbent,0
T1_Right,R_3ebnyHxhfwIBXEp,1,1,0,agree,approve,refuse,not improve,LDP,60,female,challenger,50
T1_Right,R_3ebnyHxhfwIBXEp,1,2,1,disagree,deny,accept,improve,JCP,60,female,challenger,50
T1_Right,R_3ebnyHxhfwIBXEp,2,1,1,disagree,approve,refuse,improve,LDP,30,male,incumbent,50
T1_Right,R_3ebnyHxhfwIBXEp,2,2,0,agree,deny,refuse,not improve,JCP,30,male,incumbent,50
T1_Right,R_3ebnyHxhfwIBXEp,3,1,1,agree,deny,accept,not improve,LDP,60,male,challenger,50
T1_Right,R_3ebnyHxhfwIBXEp,3,2,0,agree,approve,accept,not improve,JCP,60,male,challenger,50
T1_Right,R_3ebnyHxhfwIBXEp,4,1,1,disagree,approve,refuse,improve,LDP,40,female,challenger,50
T1_Right,R_3ebnyHxhfwIBXEp,4,2,0,agree,deny,refuse,not improve,LDP,40,female,challenger,50
T1_Right,R_3ebnyHxhfwIBXEp,5,1,0,agree,approve,accept,not improve,JCP,40,female,incumbent,50
T1_Right,R_3ebnyHxhfwIBXEp,5,2,1,agree,deny,refuse,improve,JCP,40,female,incumbent,50
T1,R_3EbPKHR8G2DnJmC,1,1,0,disagree,approve,refuse,not improve,LDP,50,female,challenger,30
